,Ticker,Date,Followers,pct_change,pct_change_week,pct_change_daily
494,IONQ,2023-09-20,18680,1.64326912612907,0.538213132400434,0.10718113612004901
495,NTRS,2023-09-20,18639,0.23123252312324802,0.18813158460546703,0.016097875080478
496,VTGN,2023-09-20,18582,-0.171913613409258,-0.053786574870917,-0.026900521870121003
497,MCS,2023-09-20,18515,0.09190182722456,-0.048585618656882004,-0.016200453612702
498,ESLT,2023-09-20,18445,0.996550402453056,0.50128044461395,0.26091210523455605
499,CEVA,2023-09-20,18417,0.40889761203795105,0.10327209479290601,0.00543006081668
500,AFRM,2023-09-20,18394,0.37653478854025,-0.010871928680145,0.016312326681533002
501,PIXY,2023-09-20,18165,-0.16488046166529502,-0.022015520942264003,0.0
502,OC,2023-09-20,18018,-0.038834951456312,-0.016647244880974,-0.016647244880974
503,GLW,2023-09-20,18018,-0.044380339509597,-0.016647244880974,-0.016647244880974
504,TDOC,2023-09-20,18006,-0.005553395901591001,0.050008334722462,-0.011106175033315001
505,INO,2023-09-20,17962,-0.24990281557172303,-0.07788161993769101,-0.022264276967609003
506,FLR,2023-09-20,17859,0.12895267997308202,0.044815416503274,0.016801075268824
507,AEP,2023-09-20,17805,0.005616715344869,-0.011231538159151,-0.011231538159151
508,BHC,2023-09-20,17721,0.101677681748846,0.033869602032177,0.005643340857797
509,DLTH,2023-09-20,17546,-0.05696058327637701,-0.05126744517232001,-0.045573658425435
510,BGFV,2023-09-20,17527,0.816796088582117,-0.14243391066545202,-0.05132299270073001
511,CAH,2023-09-20,17476,0.10310459388245301,0.045798030684673,0.011445576284763
512,PH,2023-09-20,17261,-0.046325786090684,-0.0057930714865030005,0.0
513,AMAT,2023-09-20,17205,0.720056199508257,0.133861017343739,0.023254461949884002
514,ANET,2023-09-20,17000,0.33642212122999604,0.105994582499114,0.0
515,BLNK,2023-09-20,16880,0.10674890285848901,-0.029612081729346002,-0.017769353787833002
516,SBGI,2023-09-20,16874,-0.088815205163128,-0.011851149561503,0.005926628341135
517,MTH,2023-09-20,16858,-0.047432704849992006,-0.017792538995309002,0.0059322536631650005
518,APPN,2023-09-20,16834,-0.035629453681707,0.029710618575085,-0.005940005940008
519,SRAD,2023-09-20,16828,0.32192679146296804,0.07136060894386001,0.065410001783905
520,MAN,2023-09-20,16683,0.053976250449805,0.011989688867575002,0.005994485073723001
521,IGT,2023-09-20,16680,-0.06590378048050201,0.0,-0.017982377270275
522,QGEN,2023-09-20,16641,0.114306340993853,-0.012017064231206001,0.0
523,FBIO,2023-09-20,16524,-0.379815518176885,-0.066525551859686,-0.006051437216336
524,BURL,2023-09-20,16489,0.09105256768240301,0.018197258279761,-0.012127827299734
525,DHI,2023-09-20,16350,0.079573973189694,-0.006115833893949,-0.006115833893949
526,MFC,2023-09-20,16308,0.018399264029445,0.006132335806707001,0.0
527,ATEN,2023-09-20,16283,0.14761055415462,0.043008110100761006,0.01842751842751
528,GCI,2023-09-20,16204,0.074110671936766,0.024691358024697,-0.037014188772366
529,BAX,2023-09-20,16145,0.142662200719523,0.086789411691778,-0.01857815209314
530,LIN,2023-09-20,16048,-0.049825610363729005,-0.031146826138417003,-0.006230917814198001
531,ICLR,2023-09-20,15966,0.100313479623826,0.025059516351344003,0.0
532,DOX,2023-09-20,15838,0.526816883529047,0.221476934759224,0.006314327208434001
533,EHTH,2023-09-20,15796,-0.044295386951842,-0.018988543578712002,0.0
534,TECK,2023-09-20,15607,0.314950507777345,0.019225839528336,0.025636095622627003
535,TILE,2023-09-20,15594,-0.11529592621061201,-0.025644313373507,-0.012823800974604001
536,GT,2023-09-20,15591,-0.012826268197263001,-0.025649246553383003,-0.012826268197263001
537,BRKR,2023-09-20,15559,0.25128865979382503,0.083622796860938,-0.006426735218512
538,REAL,2023-09-20,15539,-0.03859761981344,-0.032166752444673,-0.06431281754453101
539,MOV,2023-09-20,15517,-0.05152979066022,0.0,0.0
540,TFC,2023-09-20,15452,0.822132324155023,0.10365379632029101,-0.006471235358829001
541,AEM,2023-09-20,15398,0.195210827693915,0.025984149668700003,0.0
542,SYY,2023-09-20,15353,0.11737854581024301,0.08474576271186801,0.006513809275654
543,DVN,2023-09-20,15211,-0.032860147213464,0.0,-0.013146650890683
544,SEZL,2023-09-20,15187,2.46946899669389,0.562839359025302,0.08567286147356201
545,DRI,2023-09-20,15126,-0.07927070947284501,-0.026437541308654004,-0.013220518244316
546,DVA,2023-09-20,15064,-0.11272462038326402,-0.046446818392942006,-0.019911063914512
547,TSCO,2023-09-20,15062,0.39994667377683,0.11964902951342402,0.019921641543252003
548,CNDT,2023-09-20,15061,0.026565716942283,0.006640106241695001,0.006640106241695001
549,TIGO,2023-09-20,15048,0.20643270959579402,0.21978021978021903,0.019940179461608
550,HSII,2023-09-20,15005,-0.039970688162016,-0.04662936317612,-0.006664001066236
551,ELAN,2023-09-20,14946,0.060253062864035006,0.060253062864035006,-0.00669030574697
552,LII,2023-09-20,14911,0.0,0.020123423665152,0.013414715943382002
553,ALRM,2023-09-20,14879,0.0,0.0,-0.006720430107531001
